name,arm,distance,condition,measure,lens,layer,rank
Simon,inferred,0,scene,trait,jlens,25,25
Simon,inferred,0,scene,trait,logit,25,98
Simon,inferred,0,scene,trait,jlens,26,23
Simon,inferred,0,scene,trait,logit,26,83
Simon,inferred,1,baseline,trait,jlens,13,5568
Simon,inferred,1,baseline,trait,logit,13,1497
Simon,inferred,1,baseline,trait,jlens,14,39571
Simon,inferred,1,baseline,trait,logit,14,1136
Simon,inferred,1,baseline,trait,jlens,15,984
Simon,inferred,1,baseline,trait,logit,15,637
Simon,inferred,1,baseline,trait,jlens,16,977
Simon,inferred,1,baseline,trait,logit,16,320
Simon,inferred,1,baseline,trait,jlens,17,6
Simon,inferred,1,baseline,trait,logit,17,68
Simon,inferred,1,baseline,trait,jlens,18,5
Simon,inferred,1,baseline,trait,logit,18,96
Simon,inferred,1,baseline,trait,jlens,19,4
Simon,inferred,1,baseline,trait,logit,19,79
Simon,inferred,1,baseline,trait,jlens,20,3
Simon,inferred,1,baseline,trait,logit,20,13
Simon,inferred,1,baseline,trait,jlens,21,3
Simon,inferred,1,baseline,trait,logit,21,14
Simon,inferred,1,baseline,trait,jlens,22,1
Simon,inferred,1,baseline,trait,logit,22,14
Simon,inferred,1,baseline,trait,jlens,23,1
Simon,inferred,1,baseline,trait,logit,23,10
Simon,inferred,1,baseline,trait,jlens,24,1
Simon,inferred,1,baseline,trait,logit,24,1
Simon,inferred,1,baseline,trait,jlens,25,1
Simon,inferred,1,baseline,trait,logit,25,2
Simon,inferred,1,baseline,trait,jlens,26,1
Simon,inferred,1,baseline,trait,logit,26,1
Simon,inferred,1,scene,trait,jlens,13,9285
Simon,inferred,1,scene,trait,logit,13,1253
Simon,inferred,1,scene,trait,jlens,14,65449
Simon,inferred,1,scene,trait,logit,14,2061
Simon,inferred,1,scene,trait,jlens,15,2430
Simon,inferred,1,scene,trait,logit,15,1238
Simon,inferred,1,scene,trait,jlens,16,2841
Simon,inferred,1,scene,trait,logit,16,651
Simon,inferred,1,scene,trait,jlens,17,638
Simon,inferred,1,scene,trait,logit,17,551
Simon,inferred,1,scene,trait,jlens,18,614
Simon,inferred,1,scene,trait,logit,18,482
Simon,inferred,1,scene,trait,jlens,19,333
Simon,inferred,1,scene,trait,logit,19,398
Simon,inferred,1,scene,trait,jlens,20,235
Simon,inferred,1,scene,trait,logit,20,165
Simon,inferred,1,scene,trait,jlens,21,119
Simon,inferred,1,scene,trait,logit,21,184
Simon,inferred,1,scene,trait,jlens,22,51
Simon,inferred,1,scene,trait,logit,22,171
Simon,inferred,1,scene,trait,jlens,23,40
Simon,inferred,1,scene,trait,logit,23,167
Simon,inferred,1,scene,trait,jlens,24,64
Simon,inferred,1,scene,trait,logit,24,203
Simon,inferred,1,scene,trait,jlens,25,53
Simon,inferred,1,scene,trait,logit,25,146
Simon,inferred,1,scene,trait,jlens,26,52
Simon,inferred,1,scene,trait,logit,26,77
Simon,inferred,1,control,trait,jlens,13,36166
Simon,inferred,1,control,trait,logit,13,1288
Simon,inferred,1,control,trait,jlens,14,90518
Simon,inferred,1,control,trait,logit,14,2069
Simon,inferred,1,control,trait,jlens,15,957
Simon,inferred,1,control,trait,logit,15,823
Simon,inferred,1,control,trait,jlens,16,682
Simon,inferred,1,control,trait,logit,16,305
Simon,inferred,1,control,trait,jlens,17,4
Simon,inferred,1,control,trait,logit,17,92
Simon,inferred,1,control,trait,jlens,18,13
Simon,inferred,1,control,trait,logit,18,189
Simon,inferred,1,control,trait,jlens,19,11
Simon,inferred,1,control,trait,logit,19,101
Simon,inferred,1,control,trait,jlens,20,3
Simon,inferred,1,control,trait,logit,20,10
Simon,inferred,1,control,trait,jlens,21,1
Simon,inferred,1,control,trait,logit,21,6
Simon,inferred,1,control,trait,jlens,22,1
Simon,inferred,1,control,trait,logit,22,3
Simon,inferred,1,control,trait,jlens,23,1
Simon,inferred,1,control,trait,logit,23,3
Simon,inferred,1,control,trait,jlens,24,1
Simon,inferred,1,control,trait,logit,24,1
Simon,inferred,1,control,trait,jlens,25,1
Simon,inferred,1,control,trait,logit,25,1
Simon,inferred,1,control,trait,jlens,26,1
Simon,inferred,1,control,trait,logit,26,1
Simon,inferred,2,baseline,trait,jlens,13,4573
Simon,inferred,2,baseline,trait,logit,13,1431
Simon,inferred,2,baseline,trait,jlens,14,39936
Simon,inferred,2,baseline,trait,logit,14,1089
Simon,inferred,2,baseline,trait,jlens,15,860
Simon,inferred,2,baseline,trait,logit,15,492
Simon,inferred,2,baseline,trait,jlens,16,1034
Simon,inferred,2,baseline,trait,logit,16,276
Simon,inferred,2,baseline,trait,jlens,17,13
Simon,inferred,2,baseline,trait,logit,17,69
Simon,inferred,2,baseline,trait,jlens,18,11
Simon,inferred,2,baseline,trait,logit,18,97
Simon,inferred,2,baseline,trait,jlens,19,6
Simon,inferred,2,baseline,trait,logit,19,74
Simon,inferred,2,baseline,trait,jlens,20,1
Simon,inferred,2,baseline,trait,logit,20,12
Simon,inferred,2,baseline,trait,jlens,21,2
Simon,inferred,2,baseline,trait,logit,21,11
Simon,inferred,2,baseline,trait,jlens,22,1
Simon,inferred,2,baseline,trait,logit,22,13
Simon,inferred,2,baseline,trait,jlens,23,1
Simon,inferred,2,baseline,trait,logit,23,10
Simon,inferred,2,baseline,trait,jlens,24,1
Simon,inferred,2,baseline,trait,logit,24,3
Simon,inferred,2,baseline,trait,jlens,25,1
Simon,inferred,2,baseline,trait,logit,25,2
Simon,inferred,2,baseline,trait,jlens,26,1
Simon,inferred,2,baseline,trait,logit,26,1
Simon,inferred,2,scene,trait,jlens,13,8079
Simon,inferred,2,scene,trait,logit,13,710
Simon,inferred,2,scene,trait,jlens,14,51716
Simon,inferred,2,scene,trait,logit,14,957
Simon,inferred,2,scene,trait,jlens,15,1526
Simon,inferred,2,scene,trait,logit,15,506
Simon,inferred,2,scene,trait,jlens,16,2320
Simon,inferred,2,scene,trait,logit,16,362
Simon,inferred,2,scene,trait,jlens,17,436
Simon,inferred,2,scene,trait,logit,17,456
Simon,inferred,2,scene,trait,jlens,18,480
Simon,inferred,2,scene,trait,logit,18,376
Simon,inferred,2,scene,trait,jlens,19,257
Simon,inferred,2,scene,trait,logit,19,268
Simon,inferred,2,scene,trait,jlens,20,168
Simon,inferred,2,scene,trait,logit,20,129
Simon,inferred,2,scene,trait,jlens,21,95
Simon,inferred,2,scene,trait,logit,21,162
Simon,inferred,2,scene,trait,jlens,22,47
Simon,inferred,2,scene,trait,logit,22,149
Simon,inferred,2,scene,trait,jlens,23,38
Simon,inferred,2,scene,trait,logit,23,150
Simon,inferred,2,scene,trait,jlens,24,55
Simon,inferred,2,scene,trait,logit,24,183
Simon,inferred,2,scene,trait,jlens,25,44
Simon,inferred,2,scene,trait,logit,25,127
Simon,inferred,2,scene,trait,jlens,26,39
Simon,inferred,2,scene,trait,logit,26,63
Simon,inferred,2,control,trait,jlens,13,1925
Simon,inferred,2,control,trait,logit,13,766
Simon,inferred,2,control,trait,jlens,14,14470
Simon,inferred,2,control,trait,logit,14,1324
Simon,inferred,2,control,trait,jlens,15,500
Simon,inferred,2,control,trait,logit,15,393
Simon,inferred,2,control,trait,jlens,16,433
Simon,inferred,2,control,trait,logit,16,131
Simon,inferred,2,control,trait,jlens,17,1
Simon,inferred,2,control,trait,logit,17,17
Simon,inferred,2,control,trait,jlens,18,1
Simon,inferred,2,control,trait,logit,18,19
Simon,inferred,2,control,trait,jlens,19,1
Simon,inferred,2,control,trait,logit,19,9
Simon,inferred,2,control,trait,jlens,20,1
Simon,inferred,2,control,trait,logit,20,4
Simon,inferred,2,control,trait,jlens,21,1
Simon,inferred,2,control,trait,logit,21,5
Simon,inferred,2,control,trait,jlens,22,1
Simon,inferred,2,control,trait,logit,22,5
Simon,inferred,2,control,trait,jlens,23,1
Simon,inferred,2,control,trait,logit,23,5
Simon,inferred,2,control,trait,jlens,24,1
Simon,inferred,2,control,trait,logit,24,1
Simon,inferred,2,control,trait,jlens,25,1
Simon,inferred,2,control,trait,logit,25,1
Simon,inferred,2,control,trait,jlens,26,1
Simon,inferred,2,control,trait,logit,26,1
Simon,inferred,4,baseline,trait,jlens,13,4235
Simon,inferred,4,baseline,trait,logit,13,1203
Simon,inferred,4,baseline,trait,jlens,14,51567
Simon,inferred,4,baseline,trait,logit,14,1619
Simon,inferred,4,baseline,trait,jlens,15,1028
Simon,inferred,4,baseline,trait,logit,15,634
Simon,inferred,4,baseline,trait,jlens,16,1115
Simon,inferred,4,baseline,trait,logit,16,304
Simon,inferred,4,baseline,trait,jlens,17,5
Simon,inferred,4,baseline,trait,logit,17,59
Simon,inferred,4,baseline,trait,jlens,18,7
Simon,inferred,4,baseline,trait,logit,18,78
Simon,inferred,4,baseline,trait,jlens,19,6
Simon,inferred,4,baseline,trait,logit,19,56
Simon,inferred,4,baseline,trait,jlens,20,1
Simon,inferred,4,baseline,trait,logit,20,9
Simon,inferred,4,baseline,trait,jlens,21,1
Simon,inferred,4,baseline,trait,logit,21,9
Simon,inferred,4,baseline,trait,jlens,22,1
Simon,inferred,4,baseline,trait,logit,22,9
Simon,inferred,4,baseline,trait,jlens,23,1
Simon,inferred,4,baseline,trait,logit,23,9
Simon,inferred,4,baseline,trait,jlens,24,1
Simon,inferred,4,baseline,trait,logit,24,1
Simon,inferred,4,baseline,trait,jlens,25,1
Simon,inferred,4,baseline,trait,logit,25,1
Simon,inferred,4,baseline,trait,jlens,26,1
Simon,inferred,4,baseline,trait,logit,26,1
Simon,inferred,4,scene,trait,jlens,13,6944
Simon,inferred,4,scene,trait,logit,13,677
Simon,inferred,4,scene,trait,jlens,14,64235
Simon,inferred,4,scene,trait,logit,14,945
Simon,inferred,4,scene,trait,jlens,15,1492
Simon,inferred,4,scene,trait,logit,15,492
Simon,inferred,4,scene,trait,jlens,16,1852
Simon,inferred,4,scene,trait,logit,16,238
Simon,inferred,4,scene,trait,jlens,17,369
Simon,inferred,4,scene,trait,logit,17,297
Simon,inferred,4,scene,trait,jlens,18,337
Simon,inferred,4,scene,trait,logit,18,243
Simon,inferred,4,scene,trait,jlens,19,207
Simon,inferred,4,scene,trait,logit,19,209
Simon,inferred,4,scene,trait,jlens,20,193
Simon,inferred,4,scene,trait,logit,20,109
Simon,inferred,4,scene,trait,jlens,21,73
Simon,inferred,4,scene,trait,logit,21,127
Simon,inferred,4,scene,trait,jlens,22,54
Simon,inferred,4,scene,trait,logit,22,123
Simon,inferred,4,scene,trait,jlens,23,43
Simon,inferred,4,scene,trait,logit,23,141
Simon,inferred,4,scene,trait,jlens,24,72
Simon,inferred,4,scene,trait,logit,24,187
Simon,inferred,4,scene,trait,jlens,25,63
Simon,inferred,4,scene,trait,logit,25,150
Simon,inferred,4,scene,trait,jlens,26,61
Simon,inferred,4,scene,trait,logit,26,78
Simon,inferred,4,control,trait,jlens,13,7346
Simon,inferred,4,control,trait,logit,13,826
Simon,inferred,4,control,trait,jlens,14,53182
Simon,inferred,4,control,trait,logit,14,1217
Simon,inferred,4,control,trait,jlens,15,1097
Simon,inferred,4,control,trait,logit,15,598
Simon,inferred,4,control,trait,jlens,16,1005
Simon,inferred,4,control,trait,logit,16,328
Simon,inferred,4,control,trait,jlens,17,3
Simon,inferred,4,control,trait,logit,17,58
Simon,inferred,4,control,trait,jlens,18,4
Simon,inferred,4,control,trait,logit,18,79
Simon,inferred,4,control,trait,jlens,19,6
Simon,inferred,4,control,trait,logit,19,54
Simon,inferred,4,control,trait,jlens,20,1
Simon,inferred,4,control,trait,logit,20,8
Simon,inferred,4,control,trait,jlens,21,1
Simon,inferred,4,control,trait,logit,21,8
Simon,inferred,4,control,trait,jlens,22,1
Simon,inferred,4,control,trait,logit,22,7
Simon,inferred,4,control,trait,jlens,23,1
Simon,inferred,4,control,trait,logit,23,5
Simon,inferred,4,control,trait,jlens,24,1
Simon,inferred,4,control,trait,logit,24,1
Simon,inferred,4,control,trait,jlens,25,1
Simon,inferred,4,control,trait,logit,25,1
Simon,inferred,4,control,trait,jlens,26,1
Simon,inferred,4,control,trait,logit,26,1
Simon,inferred,7,baseline,trait,jlens,13,4019
Simon,inferred,7,baseline,trait,logit,13,962
Simon,inferred,7,baseline,trait,jlens,14,42002
Simon,inferred,7,baseline,trait,logit,14,1370
Simon,inferred,7,baseline,trait,jlens,15,777
Simon,inferred,7,baseline,trait,logit,15,532
Simon,inferred,7,baseline,trait,jlens,16,1195
Simon,inferred,7,baseline,trait,logit,16,260
Simon,inferred,7,baseline,trait,jlens,17,4
Simon,inferred,7,baseline,trait,logit,17,51
Simon,inferred,7,baseline,trait,jlens,18,3
Simon,inferred,7,baseline,trait,logit,18,42
Simon,inferred,7,baseline,trait,jlens,19,5
Simon,inferred,7,baseline,trait,logit,19,36
Simon,inferred,7,baseline,trait,jlens,20,1
Simon,inferred,7,baseline,trait,logit,20,8
Simon,inferred,7,baseline,trait,jlens,21,1
Simon,inferred,7,baseline,trait,logit,21,7
Simon,inferred,7,baseline,trait,jlens,22,1
Simon,inferred,7,baseline,trait,logit,22,8
Simon,inferred,7,baseline,trait,jlens,23,1
Simon,inferred,7,baseline,trait,logit,23,5
Simon,inferred,7,baseline,trait,jlens,24,1
Simon,inferred,7,baseline,trait,logit,24,1
Simon,inferred,7,baseline,trait,jlens,25,1
Simon,inferred,7,baseline,trait,logit,25,1
Simon,inferred,7,baseline,trait,jlens,26,1
Simon,inferred,7,baseline,trait,logit,26,1
Simon,inferred,7,scene,trait,jlens,13,8899
Simon,inferred,7,scene,trait,logit,13,601
Simon,inferred,7,scene,trait,jlens,14,61513
Simon,inferred,7,scene,trait,logit,14,808
Simon,inferred,7,scene,trait,jlens,15,1151
Simon,inferred,7,scene,trait,logit,15,364
Simon,inferred,7,scene,trait,jlens,16,1970
Simon,inferred,7,scene,trait,logit,16,198
Simon,inferred,7,scene,trait,jlens,17,478
Simon,inferred,7,scene,trait,logit,17,219
Simon,inferred,7,scene,trait,jlens,18,247
Simon,inferred,7,scene,trait,logit,18,149
Simon,inferred,7,scene,trait,jlens,19,161
Simon,inferred,7,scene,trait,logit,19,150
Simon,inferred,7,scene,trait,jlens,20,173
Simon,inferred,7,scene,trait,logit,20,76
Simon,inferred,7,scene,trait,jlens,21,78
Simon,inferred,7,scene,trait,logit,21,128
Simon,inferred,7,scene,trait,jlens,22,54
Simon,inferred,7,scene,trait,logit,22,121
Simon,inferred,7,scene,trait,jlens,23,59
Simon,inferred,7,scene,trait,logit,23,153
Simon,inferred,7,scene,trait,jlens,24,103
Simon,inferred,7,scene,trait,logit,24,282
Simon,inferred,7,scene,trait,jlens,25,111
Simon,inferred,7,scene,trait,logit,25,245
Simon,inferred,7,scene,trait,jlens,26,145
Simon,inferred,7,scene,trait,logit,26,151
Simon,inferred,7,control,trait,jlens,13,3660
Simon,inferred,7,control,trait,logit,13,1333
Simon,inferred,7,control,trait,jlens,14,42717
Simon,inferred,7,control,trait,logit,14,1279
Simon,inferred,7,control,trait,jlens,15,655
Simon,inferred,7,control,trait,logit,15,514
Simon,inferred,7,control,trait,jlens,16,1028
Simon,inferred,7,control,trait,logit,16,301
Simon,inferred,7,control,trait,jlens,17,4
Simon,inferred,7,control,trait,logit,17,52
Simon,inferred,7,control,trait,jlens,18,3
Simon,inferred,7,control,trait,logit,18,47
Simon,inferred,7,control,trait,jlens,19,5
Simon,inferred,7,control,trait,logit,19,36
Simon,inferred,7,control,trait,jlens,20,1
Simon,inferred,7,control,trait,logit,20,8
Simon,inferred,7,control,trait,jlens,21,1
Simon,inferred,7,control,trait,logit,21,8
Simon,inferred,7,control,trait,jlens,22,1
Simon,inferred,7,control,trait,logit,22,8
Simon,inferred,7,control,trait,jlens,23,1
Simon,inferred,7,control,trait,logit,23,5
Simon,inferred,7,control,trait,jlens,24,1
Simon,inferred,7,control,trait,logit,24,1
Simon,inferred,7,control,trait,jlens,25,1
Simon,inferred,7,control,trait,logit,25,1
Simon,inferred,7,control,trait,jlens,26,1
Simon,inferred,7,control,trait,logit,26,1
Simon,inferred,10,baseline,trait,jlens,13,5938
Simon,inferred,10,baseline,trait,logit,13,1009
Simon,inferred,10,baseline,trait,jlens,14,49500
Simon,inferred,10,baseline,trait,logit,14,1895
Simon,inferred,10,baseline,trait,jlens,15,1533
Simon,inferred,10,baseline,trait,logit,15,718
Simon,inferred,10,baseline,trait,jlens,16,1542
Simon,inferred,10,baseline,trait,logit,16,272
Simon,inferred,10,baseline,trait,jlens,17,4
Simon,inferred,10,baseline,trait,logit,17,42
Simon,inferred,10,baseline,trait,jlens,18,3
Simon,inferred,10,baseline,trait,logit,18,25
Simon,inferred,10,baseline,trait,jlens,19,3
Simon,inferred,10,baseline,trait,logit,19,16
Simon,inferred,10,baseline,trait,jlens,20,1
Simon,inferred,10,baseline,trait,logit,20,5
Simon,inferred,10,baseline,trait,jlens,21,1
Simon,inferred,10,baseline,trait,logit,21,5
Simon,inferred,10,baseline,trait,jlens,22,1
Simon,inferred,10,baseline,trait,logit,22,6
Simon,inferred,10,baseline,trait,jlens,23,1
Simon,inferred,10,baseline,trait,logit,23,6
Simon,inferred,10,baseline,trait,jlens,24,1
Simon,inferred,10,baseline,trait,logit,24,1
Simon,inferred,10,baseline,trait,jlens,25,1
Simon,inferred,10,baseline,trait,logit,25,1
Simon,inferred,10,baseline,trait,jlens,26,1
Simon,inferred,10,baseline,trait,logit,26,1
Simon,inferred,10,scene,trait,jlens,13,12352
Simon,inferred,10,scene,trait,logit,13,667
Simon,inferred,10,scene,trait,jlens,14,60583
Simon,inferred,10,scene,trait,logit,14,1108
Simon,inferred,10,scene,trait,jlens,15,1950
Simon,inferred,10,scene,trait,logit,15,640
Simon,inferred,10,scene,trait,jlens,16,2581
Simon,inferred,10,scene,trait,logit,16,248
Simon,inferred,10,scene,trait,jlens,17,564
Simon,inferred,10,scene,trait,logit,17,207
Simon,inferred,10,scene,trait,jlens,18,388
Simon,inferred,10,scene,trait,logit,18,144
Simon,inferred,10,scene,trait,jlens,19,297
Simon,inferred,10,scene,trait,logit,19,128
Simon,inferred,10,scene,trait,jlens,20,273
Simon,inferred,10,scene,trait,logit,20,98
Simon,inferred,10,scene,trait,jlens,21,119
Simon,inferred,10,scene,trait,logit,21,145
Simon,inferred,10,scene,trait,jlens,22,124
Simon,inferred,10,scene,trait,logit,22,140
Simon,inferred,10,scene,trait,jlens,23,134
Simon,inferred,10,scene,trait,logit,23,161
Simon,inferred,10,scene,trait,jlens,24,225
Simon,inferred,10,scene,trait,logit,24,319
Simon,inferred,10,scene,trait,jlens,25,294
Simon,inferred,10,scene,trait,logit,25,347
Simon,inferred,10,scene,trait,jlens,26,293
Simon,inferred,10,scene,trait,logit,26,214
Simon,inferred,10,control,trait,jlens,13,5012
Simon,inferred,10,control,trait,logit,13,1284
Simon,inferred,10,control,trait,jlens,14,44993
Simon,inferred,10,control,trait,logit,14,2164
Simon,inferred,10,control,trait,jlens,15,1292
Simon,inferred,10,control,trait,logit,15,751
Simon,inferred,10,control,trait,jlens,16,1400
Simon,inferred,10,control,trait,logit,16,311
Simon,inferred,10,control,trait,jlens,17,4
Simon,inferred,10,control,trait,logit,17,45
Simon,inferred,10,control,trait,jlens,18,3
Simon,inferred,10,control,trait,logit,18,28
Simon,inferred,10,control,trait,jlens,19,3
Simon,inferred,10,control,trait,logit,19,19
Simon,inferred,10,control,trait,jlens,20,1
Simon,inferred,10,control,trait,logit,20,6
Simon,inferred,10,control,trait,jlens,21,1
Simon,inferred,10,control,trait,logit,21,6
Simon,inferred,10,control,trait,jlens,22,1
Simon,inferred,10,control,trait,logit,22,7
Simon,inferred,10,control,trait,jlens,23,1
Simon,inferred,10,control,trait,logit,23,6
Simon,inferred,10,control,trait,jlens,24,1
Simon,inferred,10,control,trait,logit,24,1
Simon,inferred,10,control,trait,jlens,25,1
Simon,inferred,10,control,trait,logit,25,1
Simon,inferred,10,control,trait,jlens,26,1
Simon,inferred,10,control,trait,logit,26,1
Simon,inferred,30,baseline,trait,jlens,13,6819
Simon,inferred,30,baseline,trait,logit,13,1207
Simon,inferred,30,baseline,trait,jlens,14,19874
Simon,inferred,30,baseline,trait,logit,14,1566
Simon,inferred,30,baseline,trait,jlens,15,868
Simon,inferred,30,baseline,trait,logit,15,421
Simon,inferred,30,baseline,trait,jlens,16,929
Simon,inferred,30,baseline,trait,logit,16,224
Simon,inferred,30,baseline,trait,jlens,17,1
Simon,inferred,30,baseline,trait,logit,17,19
Simon,inferred,30,baseline,trait,jlens,18,1
Simon,inferred,30,baseline,trait,logit,18,11
Simon,inferred,30,baseline,trait,jlens,19,1
Simon,inferred,30,baseline,trait,logit,19,10
Simon,inferred,30,baseline,trait,jlens,20,1
Simon,inferred,30,baseline,trait,logit,20,4
Simon,inferred,30,baseline,trait,jlens,21,1
Simon,inferred,30,baseline,trait,logit,21,5
Simon,inferred,30,baseline,trait,jlens,22,1
Simon,inferred,30,baseline,trait,logit,22,5
Simon,inferred,30,baseline,trait,jlens,23,1
Simon,inferred,30,baseline,trait,logit,23,4
Simon,inferred,30,baseline,trait,jlens,24,1
Simon,inferred,30,baseline,trait,logit,24,1
Simon,inferred,30,baseline,trait,jlens,25,1
Simon,inferred,30,baseline,trait,logit,25,1
Simon,inferred,30,baseline,trait,jlens,26,1
Simon,inferred,30,baseline,trait,logit,26,1
Simon,inferred,30,scene,trait,jlens,13,8065
Simon,inferred,30,scene,trait,logit,13,916
Simon,inferred,30,scene,trait,jlens,14,17137
Simon,inferred,30,scene,trait,logit,14,1065
Simon,inferred,30,scene,trait,jlens,15,879
Simon,inferred,30,scene,trait,logit,15,285
Simon,inferred,30,scene,trait,jlens,16,1287
Simon,inferred,30,scene,trait,logit,16,197
Simon,inferred,30,scene,trait,jlens,17,683
Simon,inferred,30,scene,trait,logit,17,170
Simon,inferred,30,scene,trait,jlens,18,640
Simon,inferred,30,scene,trait,logit,18,129
Simon,inferred,30,scene,trait,jlens,19,263
Simon,inferred,30,scene,trait,logit,19,82
Simon,inferred,30,scene,trait,jlens,20,313
Simon,inferred,30,scene,trait,logit,20,81
Simon,inferred,30,scene,trait,jlens,21,175
Simon,inferred,30,scene,trait,logit,21,121
Simon,inferred,30,scene,trait,jlens,22,207
Simon,inferred,30,scene,trait,logit,22,195
Simon,inferred,30,scene,trait,jlens,23,280
Simon,inferred,30,scene,trait,logit,23,183
Simon,inferred,30,scene,trait,jlens,24,212
Simon,inferred,30,scene,trait,logit,24,368
Simon,inferred,30,scene,trait,jlens,25,545
Simon,inferred,30,scene,trait,logit,25,441
Simon,inferred,30,scene,trait,jlens,26,526
Simon,inferred,30,scene,trait,logit,26,306
Simon,inferred,30,control,trait,jlens,13,6578
Simon,inferred,30,control,trait,logit,13,1430
Simon,inferred,30,control,trait,jlens,14,21873
Simon,inferred,30,control,trait,logit,14,1573
Simon,inferred,30,control,trait,jlens,15,994
Simon,inferred,30,control,trait,logit,15,481
Simon,inferred,30,control,trait,jlens,16,1093
Simon,inferred,30,control,trait,logit,16,286
Simon,inferred,30,control,trait,jlens,17,1
Simon,inferred,30,control,trait,logit,17,19
Simon,inferred,30,control,trait,jlens,18,1
Simon,inferred,30,control,trait,logit,18,12
Simon,inferred,30,control,trait,jlens,19,1
Simon,inferred,30,control,trait,logit,19,10
Simon,inferred,30,control,trait,jlens,20,1
Simon,inferred,30,control,trait,logit,20,5
Simon,inferred,30,control,trait,jlens,21,1
Simon,inferred,30,control,trait,logit,21,5
Simon,inferred,30,control,trait,jlens,22,1
Simon,inferred,30,control,trait,logit,22,5
Simon,inferred,30,control,trait,jlens,23,1
Simon,inferred,30,control,trait,logit,23,4
Simon,inferred,30,control,trait,jlens,24,1
Simon,inferred,30,control,trait,logit,24,1
Simon,inferred,30,control,trait,jlens,25,1
Simon,inferred,30,control,trait,logit,25,1
Simon,inferred,30,control,trait,jlens,26,1
Simon,inferred,30,control,trait,logit,26,1
Bruno,inferred,0,baseline,trait,jlens,13,38589
Bruno,inferred,0,baseline,trait,logit,13,72061
Bruno,inferred,0,baseline,trait,jlens,14,73916
Bruno,inferred,0,baseline,trait,logit,14,67401
Bruno,inferred,0,baseline,trait,jlens,15,1633
Bruno,inferred,0,baseline,trait,logit,15,38309
Bruno,inferred,0,baseline,trait,jlens,16,664
Bruno,inferred,0,baseline,trait,logit,16,2940
Bruno,inferred,0,baseline,trait,jlens,17,7
Bruno,inferred,0,baseline,trait,logit,17,347
Bruno,inferred,0,baseline,trait,jlens,18,3
Bruno,inferred,0,baseline,trait,logit,18,547
Bruno,inferred,0,baseline,trait,jlens,19,4
Bruno,inferred,0,baseline,trait,logit,19,293
Bruno,inferred,0,baseline,trait,jlens,20,1
Bruno,inferred,0,baseline,trait,logit,20,29
Bruno,inferred,0,baseline,trait,jlens,21,2
Bruno,inferred,0,baseline,trait,logit,21,44
Bruno,inferred,0,baseline,trait,jlens,22,2
Bruno,inferred,0,baseline,trait,logit,22,64
Bruno,inferred,0,baseline,trait,jlens,23,3
Bruno,inferred,0,baseline,trait,logit,23,51
Bruno,inferred,0,baseline,trait,jlens,24,1
Bruno,inferred,0,baseline,trait,logit,24,6
Bruno,inferred,0,baseline,trait,jlens,25,1
Bruno,inferred,0,baseline,trait,logit,25,2
Bruno,inferred,0,baseline,trait,jlens,26,1
Bruno,inferred,0,baseline,trait,logit,26,2
Bruno,inferred,0,scene,trait,jlens,13,146771
Bruno,inferred,0,scene,trait,logit,13,90954
Bruno,inferred,0,scene,trait,jlens,14,199749
Bruno,inferred,0,scene,trait,logit,14,90581
Bruno,inferred,0,scene,trait,jlens,15,19946
Bruno,inferred,0,scene,trait,logit,15,61272
Bruno,inferred,0,scene,trait,jlens,16,3724
Bruno,inferred,0,scene,trait,logit,16,10318
Bruno,inferred,0,scene,trait,jlens,17,781
Bruno,inferred,0,scene,trait,logit,17,4022
Bruno,inferred,0,scene,trait,jlens,18,1071
Bruno,inferred,0,scene,trait,logit,18,4272
Bruno,inferred,0,scene,trait,jlens,19,667
Bruno,inferred,0,scene,trait,logit,19,3017
Bruno,inferred,0,scene,trait,jlens,20,253
Bruno,inferred,0,scene,trait,logit,20,1036
Bruno,inferred,0,scene,trait,jlens,21,296
Bruno,inferred,0,scene,trait,logit,21,818
Bruno,inferred,0,scene,trait,jlens,22,211
Bruno,inferred,0,scene,trait,logit,22,500
Bruno,inferred,0,scene,trait,jlens,23,148
Bruno,inferred,0,scene,trait,logit,23,441
Bruno,inferred,0,scene,trait,jlens,24,130
Bruno,inferred,0,scene,trait,logit,24,377
Bruno,inferred,0,scene,trait,jlens,25,97
Bruno,inferred,0,scene,trait,logit,25,368
Bruno,inferred,0,scene,trait,jlens,26,120
Bruno,inferred,0,scene,trait,logit,26,464
Bruno,inferred,1,baseline,trait,jlens,13,70651
Bruno,inferred,1,baseline,trait,logit,13,70548
Bruno,inferred,1,baseline,trait,jlens,14,126236
Bruno,inferred,1,baseline,trait,logit,14,65481
Bruno,inferred,1,baseline,trait,jlens,15,5208
Bruno,inferred,1,baseline,trait,logit,15,47893
Bruno,inferred,1,baseline,trait,jlens,16,2447
Bruno,inferred,1,baseline,trait,logit,16,5977
Bruno,inferred,1,baseline,trait,jlens,17,21
Bruno,inferred,1,baseline,trait,logit,17,595
Bruno,inferred,1,baseline,trait,jlens,18,18
Bruno,inferred,1,baseline,trait,logit,18,665
Bruno,inferred,1,baseline,trait,jlens,19,10
Bruno,inferred,1,baseline,trait,logit,19,392
Bruno,inferred,1,baseline,trait,jlens,20,3
Bruno,inferred,1,baseline,trait,logit,20,38
Bruno,inferred,1,baseline,trait,jlens,21,4
Bruno,inferred,1,baseline,trait,logit,21,53
Bruno,inferred,1,baseline,trait,jlens,22,3
Bruno,inferred,1,baseline,trait,logit,22,79
