doc,layer,depth_frac,kurtosis,cos_to_next,next_token_agreement
3,11,0.3333333333333333,0.8935612440109253,0.9760212898254395,0.0
3,12,0.36363636363636365,0.6361472010612488,0.9498493075370789,0.0
3,13,0.3939393939393939,0.5869079828262329,0.9551652669906616,0.0
3,14,0.42424242424242425,0.8117007613182068,0.9489011764526367,0.0
3,15,0.45454545454545453,0.5457503795623779,0.9709329605102539,0.0
3,16,0.48484848484848486,0.5103485584259033,0.9480859041213989,0.0
3,17,0.5151515151515151,0.43710148334503174,0.9740487933158875,0.0
3,18,0.5454545454545454,0.4508749544620514,0.9803712368011475,0.0
3,19,0.5757575757575758,0.46713078022003174,0.9770883917808533,0.0
3,20,0.6060606060606061,0.5709704160690308,0.9765262603759766,0.0625
3,21,0.6363636363636364,0.8295933604240417,0.9653880596160889,0.0625
3,22,0.6666666666666666,1.1166776418685913,0.9666041135787964,0.0625
3,23,0.696969696969697,1.400814175605774,0.9692531824111938,0.0
3,24,0.7272727272727273,1.5735198259353638,0.9465012550354004,0.125
3,25,0.7575757575757576,1.8733646869659424,0.9596990346908569,0.125
3,26,0.7878787878787878,2.046769618988037,0.9722117185592651,0.1875
3,27,0.8181818181818182,2.0347771644592285,0.9638102054595947,0.1875
3,28,0.8484848484848485,1.7639753818511963,0.9745640158653259,0.3125
3,29,0.8787878787878788,1.7180229425430298,0.9822196960449219,0.375
3,30,0.9090909090909091,1.4884982109069824,0.9843279719352722,0.375
3,31,0.9393939393939394,1.2400710582733154,0.9845242500305176,0.5625
3,32,0.9696969696969697,1.051437258720398,,0.75
4,0,0.0,1.7506998777389526,0.9414359331130981,0.0
4,1,0.030303030303030304,1.7877191305160522,0.9531469345092773,0.0
4,2,0.06060606060606061,1.3169207572937012,0.9579375982284546,0.0
4,3,0.09090909090909091,1.990515947341919,0.921710729598999,0.0
4,4,0.12121212121212122,0.9939707517623901,0.9214726090431213,0.0
4,5,0.15151515151515152,1.3411928415298462,0.931120753288269,0.0
4,6,0.18181818181818182,0.9285131692886353,0.9776604771614075,0.0
4,7,0.21212121212121213,1.0165369510650635,0.9663705229759216,0.0
4,8,0.24242424242424243,0.9355257153511047,0.9728670716285706,0.0
4,9,0.2727272727272727,0.9625078439712524,0.9673228859901428,0.0
4,10,0.30303030303030304,1.0701606273651123,0.975919246673584,0.0
4,11,0.3333333333333333,1.1335368156433105,0.9723050594329834,0.0
4,12,0.36363636363636365,0.9468425512313843,0.9476973414421082,0.0
4,13,0.3939393939393939,0.9800572395324707,0.9647536873817444,0.0
4,14,0.42424242424242425,0.9739241600036621,0.9566867351531982,0.0
4,15,0.45454545454545453,0.8918973207473755,0.9742337465286255,0.0
4,16,0.48484848484848486,0.7815714478492737,0.9438300728797913,0.0
4,17,0.5151515151515151,0.7120834589004517,0.9749239683151245,0.0
4,18,0.5454545454545454,0.698959231376648,0.9785364866256714,0.0
4,19,0.5757575757575758,0.5768060684204102,0.9659683108329773,0.0
4,20,0.6060606060606061,0.5115832090377808,0.9715038537979126,0.0
4,21,0.6363636363636364,0.6078449487686157,0.9535061120986938,0.0
4,22,0.6666666666666666,0.7848923206329346,0.9594897031784058,0.0625
4,23,0.696969696969697,0.9696685075759888,0.957077145576477,0.0625
4,24,0.7272727272727273,1.0971704721450806,0.9407325387001038,0.125
4,25,0.7575757575757576,1.2547366619110107,0.9593988656997681,0.1875
4,26,0.7878787878787878,1.2283055782318115,0.9766147136688232,0.3125
4,27,0.8181818181818182,1.2484138011932373,0.972615122795105,0.3125
4,28,0.8484848484848485,1.1545759439468384,0.9794834852218628,0.375
4,29,0.8787878787878788,1.180504560470581,0.9885290265083313,0.5625
4,30,0.9090909090909091,1.0068451166152954,0.9886331558227539,0.6875
4,31,0.9393939393939394,0.8906803131103516,0.9894826412200928,0.875
4,32,0.9696969696969697,0.9812722206115723,,0.8125
5,0,0.0,1.2479629516601562,0.9757752418518066,0.0
5,1,0.030303030303030304,1.0147712230682373,0.9615955352783203,0.0
5,2,0.06060606060606061,0.9587559700012207,0.9714719653129578,0.0
5,3,0.09090909090909091,0.9891118407249451,0.932996928691864,0.0
5,4,0.12121212121212122,0.5759642124176025,0.9228224754333496,0.0
5,5,0.15151515151515152,0.7560362815856934,0.9323937892913818,0.0
5,6,0.18181818181818182,0.5245699882507324,0.9789869785308838,0.0
5,7,0.21212121212121213,0.5925239324569702,0.9723674654960632,0.0
5,8,0.24242424242424243,0.5665451288223267,0.9781057238578796,0.0
5,9,0.2727272727272727,0.6265149116516113,0.9676230549812317,0.0625
